120836 14.0 16.5 8
120848 10.0 16.0 8
120854 12.0 16.0 8
121057 28.0 30.0 9
121114 20.0 25.0 9
121120 14.0 24.5 10
121202 5.0 14.0 9
121208 9.0 14.0 9
121307 3.0 13.0 9
121313 6.0 12.0 9
121342 6.0 12.0 10
121354 14.0 17.0 9
121418 17.0 24.0 10
121429 18.0 25.0 10
121459 20.0 27.0 10
121535 23.0 31.0 9
121628 23.0 30.0 9
121652 6.0 29.0 9
121657 8.0 29.0 9
121715 5.0 27.0 8
121721 8.0 26.5 8
121751 8.0 13.0 7
121826 4.0 10.0 9
121902 9.0 10.0 9
121943 6.0 10.0 9
121949 6.0 10.0 9
121955 5.0 10.0 8
122001 5.0 10.5 8
122042 5.0 12.0 9
122048 6.0 12.0 9
122054 6.0 12.0 9
122106 5.0 14.0 9
122112 7.0 13.0 9
122118 7.0 12.0 9
122135 7.0 12.0 9
122211 10.0 12.5 8
122217 9.0 12.5 8
122223 6.0 14.5 8
122240 7.0 14.0 7
122246 10.0 14.0 6
122252 6.0 13.5 6
122258 7.0 14.0 6
122304 10.0 13.0 6
122316 9.0 13.0 6
122322 6.0 13.5 6
122340 9.0 13.0 6
130015 11.0 12.0 7
130033 9.0 12.0 7
130045 10.0 11.0 7
130108 6.0 11.0 7
130114 6.0 11.0 7
130120 7.0 11.0 7
130132 6.0 12.0 7
130150 9.0 12.0 7
130207 9.0 11.0 7
130213 7.0 12.0 7
130219 5.0 11.0 7
130231 9.0 11.0 7
130249 9.0 11.0 7
130255 9.0 12.0 7
130301 10.0 12.0 7
130312 6.0 12.0 7
130318 7.0 12.0 7
130324 9.0 12.0 7
130330 7.0 12.0 7
130336 7.0 12.0 7
130412 11.0 11.0 7
130423 7.0 10.0 7
130429 7.0 10.0 7
130447 9.0 10.0 7
130453 10.0 10.0 7
130459 6.0 10.0 7
130546 9.0 11.0 7
130552 7.0 12.0 7
130610 7.0 11.0 7
130622 10.0 11.0 7
130627 9.0 11.0 7
130639 6.0 12.0 7
130645 11.0 13.0 7
130651 7.0 12.0 7
130703 10.0 13.0 7
130709 10.0 13.0 7
130715 9.0 13.0 7
